Subject,Overall Frequency,Article-de,Article-en,Book-de,Book-en,Conference-de,Conference-en,Report-de,Report-en,Thesis-de,Thesis-en
Reformbewegung,5,0,0,3,2,0,0,0,0,0,0
Vorlesen,5,0,0,3,0,0,0,1,0,1,0
Industrieanlage,5,1,0,0,4,0,0,0,0,0,0
Azteken,5,0,0,3,2,0,0,0,0,0,0
Freund,5,0,0,4,1,0,0,0,0,0,0
Praktische Philosophie,5,0,0,3,0,1,0,0,0,1,0
Multiproteinkomplex,5,0,0,0,0,0,0,0,0,3,2
Kunststoffprodukt,5,0,0,3,1,0,0,0,1,0,0
Differenzierbarkeit,5,0,0,0,3,0,0,0,0,1,1
Angemessenheit,5,0,0,0,0,0,0,0,0,5,0
Druck,5,0,0,0,3,0,2,0,0,0,0
Niedrige Energie,5,0,0,0,4,0,0,0,0,1,0
Kostenerstattung,5,0,0,0,2,0,0,0,0,2,1
Pigment,5,0,0,3,1,0,1,0,0,0,0
Becken,5,0,0,0,1,0,0,0,1,0,3
Revision,5,0,0,3,1,0,0,0,0,1,0
Milchleistung,5,0,0,0,0,0,0,0,0,5,0
Weiterbildungseinrichtung,5,0,0,2,0,3,0,0,0,0,0
Altenbild,5,0,0,3,0,1,0,0,0,1,0
Dynastie,5,0,0,2,2,1,0,0,0,0,0
Karosserie,5,0,0,3,2,0,0,0,0,0,0
Oberflächenwasser,5,0,0,0,2,0,0,0,0,1,2
Kreolische Sprachen,5,0,0,1,4,0,0,0,0,0,0
Beschichtungsstoff,5,0,0,3,0,0,0,0,1,1,0
Lack,5,0,0,4,1,0,0,0,0,0,0
Brennstoff,5,0,0,3,0,0,0,1,0,1,0
Telefonieren,5,0,0,5,0,0,0,0,0,0,0
Erdrutsch,5,0,0,0,4,0,0,0,0,0,1
Zukunftsplanung,5,0,0,2,1,0,0,2,0,0,0
Nahrungskette,5,0,0,0,3,0,1,0,0,0,1
Laserchirurgie,5,0,0,0,1,0,1,0,0,0,3
Hörgerät,5,0,0,0,1,0,0,0,0,3,1
Digitale Karte,5,0,0,1,2,0,1,0,0,0,1
Mittelenglisch,5,0,0,0,4,0,0,0,0,1,0
Bodenbiologie,5,0,0,0,3,0,0,0,2,0,0
Metallion,5,0,0,0,3,0,0,0,0,1,1
Konzentrator,5,0,0,0,3,0,0,0,0,2,0
Schulklima,5,0,0,3,1,0,0,0,0,1,0
Ordnungsrecht,5,0,0,3,1,0,0,1,0,0,0
Optische Kohärenztomografie,5,0,0,0,2,0,0,0,0,1,2
Radiochemie,5,0,0,0,4,0,0,0,1,0,0
Mädchenbildung,5,0,0,2,1,0,0,0,0,2,0
Nord-Süd-Beziehungen,5,0,0,3,1,1,0,0,0,0,0
Laienspiel,5,0,0,5,0,0,0,0,0,0,0
Dimensionstheorie,5,0,0,0,4,0,0,0,1,0,0
Hopf-Verzweigung,5,0,0,0,4,0,0,0,0,0,1
Lineare partielle Differentialgleichung,5,0,0,0,5,0,0,0,0,0,0
Koalitionsbildung,5,0,0,3,1,0,0,0,0,1,0
Erdölraffination,5,0,0,0,5,0,0,0,0,0,0
Wähler,5,0,0,1,0,0,0,0,0,3,1
Renormierung,5,0,0,0,3,0,0,0,0,1,1
Harmonischer Oszillator,5,0,0,0,2,0,0,0,0,1,2
Gauß-Prozess,5,0,0,0,1,0,1,0,0,0,3
Automatische Inhaltsanalyse,5,0,0,1,2,0,2,0,0,0,0
Referat,5,0,0,3,0,0,0,1,0,1,0
Moralisches Handeln,5,0,0,1,1,0,0,0,1,1,1
Git,5,0,0,2,3,0,0,0,0,0,0
Leib,5,0,0,4,0,0,0,0,0,1,0
Prager Frühling,5,0,0,5,0,0,0,0,0,0,0
Instationäre Strömung,5,0,0,0,4,0,0,0,0,1,0
Lernsituation,5,0,0,2,2,0,0,0,0,1,0
Quantenelektronik,5,0,0,0,5,0,0,0,0,0,0
Abstraktion,5,0,0,1,1,0,1,0,0,1,1
Berufsbildungssystem,5,0,0,4,0,0,0,0,0,1,0
Kreisprozess,5,0,0,0,3,0,0,0,0,2,0
Kontinuum,5,0,0,2,2,0,1,0,0,0,0
Sozialer Austausch,5,0,0,2,2,0,0,0,0,0,1
Umweltindikator,5,0,0,1,3,0,0,0,1,0,0
Metalloxide,5,0,0,0,3,0,0,0,0,0,2
Bildnisschutz,5,0,0,2,0,0,0,0,0,3,0
Gelenkendoprothese,5,0,0,1,1,0,1,1,0,1,0
Drittwirkung,5,0,0,0,0,0,0,0,0,4,1
Anknüpfung,5,0,0,0,0,0,0,0,0,3,2
Statistische Entscheidungstheorie,5,0,0,0,5,0,0,0,0,0,0
Staatliche Forschung,5,0,0,1,2,0,1,0,1,0,0
Speicherverwaltung,5,0,0,2,3,0,0,0,0,0,0
Systemvergleich,5,0,0,1,1,0,0,0,0,2,1
Rassenpolitik,5,0,0,0,1,0,1,0,1,2,0
Internationaler Stil,5,0,0,0,3,0,1,0,0,0,1
Elektronische Überwachung,5,0,0,2,3,0,0,0,0,0,0
Vergleichende Literaturwissenschaft,5,0,0,1,2,1,0,0,1,0,0
Peripherie,5,0,0,2,2,0,1,0,0,0,0
Bodenphysik,5,0,0,1,2,0,0,0,0,1,1
Materialismus,5,0,0,2,1,0,0,0,0,2,0
Transmissionsmechanismus,5,0,0,1,1,1,0,0,0,2,0
Eigenwertproblem,5,0,0,2,1,0,0,0,0,2,0
Lokalkonvexer Raum,5,0,0,0,5,0,0,0,0,0,0
Reelle Funktion,5,0,0,0,5,0,0,0,0,0,0
Galerkin-Methode,5,0,0,0,5,0,0,0,0,0,0
Blindheit,5,0,0,3,0,0,1,0,0,1,0
Handwerksbetrieb,5,0,0,4,0,0,0,0,0,1,0
Ausbau,5,0,0,5,0,0,0,0,0,0,0
Geruchssinn,5,0,0,2,1,0,0,0,0,1,1
ECR,5,0,0,2,0,0,0,1,0,2,0
Sieger,5,0,0,4,0,1,0,0,0,0,0
Kleinsatellit,5,0,0,0,5,0,0,0,0,0,0
Beamtenrecht,5,0,0,3,0,0,0,0,0,2,0
NumPy,5,0,0,3,2,0,0,0,0,0,0
DNS-Sequenz,5,0,0,0,1,0,0,0,0,2,2
Heimkind,5,0,0,3,0,0,0,1,0,1,0
Tierökologie,5,0,0,1,3,0,0,0,0,1,0
Eigenwert,5,0,0,0,3,0,0,0,0,1,1
MOS-FET,5,0,0,0,3,0,0,0,0,2,0
Populationsdichte,5,0,0,0,0,0,0,0,0,1,4
Spielzeug,5,0,0,1,1,0,1,1,0,0,1
Elektronisches Wasserzeichen,5,0,0,0,3,0,2,0,0,0,0
Konfliktvermeidung,5,0,0,2,0,0,0,0,1,2,0
JSON,5,0,0,2,3,0,0,0,0,0,0
Jugendamt,5,0,0,1,0,0,0,0,0,4,0
Seehafen,5,0,0,2,1,0,0,0,1,1,0
Rohrleitung,5,0,0,3,2,0,0,0,0,0,0
Magnetosphäre,5,0,0,0,4,0,0,0,0,0,1
Bewerbungsschreiben,5,0,0,5,0,0,0,0,0,0,0
Drupal,5,0,0,0,5,0,0,0,0,0,0
Fluoreszenzfarbstoff,5,0,0,0,1,0,0,0,0,2,2
Selbstbeobachtung,5,0,0,2,0,0,0,0,0,2,1
Reverse Engineering,5,0,0,1,3,0,0,0,0,0,1
Kosovo-Krieg,5,0,0,4,0,0,0,0,1,0,0
Organisationsmodell,5,0,0,4,0,0,0,0,0,1,0
Gemeindehaushaltsrecht,5,0,0,4,0,0,0,0,0,1,0
Multilineare Algebra,5,0,0,0,4,0,0,0,0,1,0
Buddhistische Philosophie,5,0,0,2,3,0,0,0,0,0,0
Übertragungskanal,5,0,0,1,1,0,0,0,0,3,0
Transkulturelle Psychiatrie,5,0,0,4,1,0,0,0,0,0,0
Embryo,5,0,0,0,0,0,0,0,0,5,0
Zentraler Grenzwertsatz,5,0,0,0,4,0,0,0,0,0,1
Radon-Transformation,5,0,0,0,3,0,1,0,0,1,0
Metalloenzym,5,0,0,0,3,0,0,0,0,2,0
Oracle Application Express,5,0,0,0,5,0,0,0,0,0,0
Transformator,5,0,0,1,2,0,0,0,0,2,0
Fortleben,5,0,0,3,2,0,0,0,0,0,0
Stagnation,5,0,0,2,2,0,0,0,0,1,0
Versammlung,5,0,0,2,2,0,0,0,0,0,1
Stottern,5,0,0,3,1,0,0,0,0,1,0
Laserinduziertes Verfahren,5,0,0,0,0,0,1,0,1,2,1
Algerienkrieg,5,0,0,2,3,0,0,0,0,0,0
Wertverteilungstheorie,5,0,0,0,4,0,1,0,0,0,0
Reichsgründung,5,0,0,2,0,3,0,0,0,0,0
Gentechnisch verändertes Lebensmittel,5,0,0,2,3,0,0,0,0,0,0
Behindertengerechte Gestaltung,5,0,0,3,1,0,1,0,0,0,0
Sprachentwicklungsstörung,5,0,0,3,0,0,0,0,0,2,0
Strafverteidigung,5,0,0,2,0,0,0,0,0,3,0
Systemische Familientherapie,5,0,0,4,0,0,0,0,0,1,0
Selbstevaluation,5,0,0,2,1,0,0,2,0,0,0
Kurve,5,0,0,0,3,0,1,0,0,0,1
Chiralität,5,0,0,1,3,0,0,0,0,1,0
GNU Octave,5,0,0,4,1,0,0,0,0,0,0
Finanzbuchhaltung,5,0,0,3,2,0,0,0,0,0,0
Soziales Grundrecht,5,0,0,1,1,1,0,0,0,2,0
Priester,5,0,0,5,0,0,0,0,0,0,0
Latente Variable,5,0,0,0,3,0,1,0,0,0,1
Landtechnik,5,0,0,1,4,0,0,0,0,0,0
Heterosexualität,5,0,0,3,0,0,0,0,1,1,0
Aspektorientierte Programmierung,5,0,0,1,0,0,3,0,0,1,0
Tugend,5,0,0,1,2,0,0,0,0,1,1
Metallographie,5,0,0,3,1,0,0,0,0,1,0
Softwaremetrie,5,0,0,0,3,0,0,0,1,1,0
Wohnungswechsel,5,0,0,2,1,0,0,0,0,2,0
Kirchliches Arbeitsrecht,5,0,0,2,0,0,0,0,0,3,0
Altenpolitik,5,0,0,1,1,1,1,0,0,0,1
Dichtersprache,5,0,0,2,2,0,0,0,0,1,0
Experimentauswertung,5,0,0,0,5,0,0,0,0,0,0
Speise,5,0,0,1,2,0,1,1,0,0,0
Jugendberufshilfe,5,0,0,4,0,0,0,0,0,1,0
Display,5,0,0,0,2,0,1,0,0,2,0
Aquakultur,5,0,0,0,3,0,0,0,0,0,2
Buche,5,0,0,0,0,0,0,0,0,1,4
Antizionismus,5,0,0,5,0,0,0,0,0,0,0
Lehramt,5,0,0,4,1,0,0,0,0,0,0
Abwehr,5,0,0,1,1,0,0,0,0,2,1
Anorganischer Stoff,5,0,0,1,3,0,0,0,0,0,1
Vergleichende Psychologie,5,0,0,3,0,0,0,0,1,0,1
Mühle,5,0,0,3,0,1,0,1,0,0,0
Zellkern,5,0,0,0,1,0,0,0,0,0,4
Gasspeicherung,5,0,0,0,4,0,0,0,0,1,0
Antikommunismus,5,0,0,1,0,1,0,0,1,2,0
Psycho-physische Belastung,5,0,0,3,0,0,0,0,0,2,0
Phosphorylierung,5,0,0,0,0,0,0,0,0,3,2
Phylogenetik,5,0,0,0,2,0,0,0,0,0,3
Rotordynamik,5,0,0,1,1,0,3,0,0,0,0
Funktionalisierung,5,0,0,0,2,0,0,0,0,2,1
Krisengebiet,5,0,0,3,2,0,0,0,0,0,0
Nichtlineare Stabilitätstheorie,5,0,0,0,2,0,0,0,0,1,2
Vegetarische Kost,5,0,0,5,0,0,0,0,0,0,0
Ernährungsphysiologie,5,0,0,4,0,0,1,0,0,0,0
Enzymtechnologie,5,0,0,1,3,0,0,0,1,0,0
Akustische Messung,5,0,0,2,0,0,0,0,0,3,0
Excel 2003,5,0,0,4,0,0,0,1,0,0,0
Entspannungspolitik,5,0,0,2,0,1,0,0,0,1,1
Geschlechtergeschichte,5,0,0,4,0,0,0,0,0,1,0
Fazies,5,0,0,1,2,0,0,0,0,0,2
Bestandsaufbau,5,0,0,2,2,0,0,0,1,0,0
K 3- Fläche,5,0,0,0,1,0,0,0,0,0,4
Probabilistische Testtheorie,5,0,0,0,2,0,0,1,0,2,0
Strömungsmaschine,5,0,0,3,1,0,0,0,0,1,0
Sezessionskrieg,5,0,0,2,2,0,0,0,1,0,0
Funktionenkörper,5,0,0,0,1,0,0,0,1,1,2
Yang-Mills-Theorie,5,0,0,0,3,0,0,0,0,0,2
Tensorprodukt,5,0,0,0,4,0,0,0,0,0,1
Krümmung,5,0,0,0,3,0,0,0,0,2,0
Klassifikationstheorie,5,0,0,0,3,0,2,0,0,0,0
Raumfahrtprogramm,5,0,0,1,4,0,0,0,0,0,0
Intuitionistische Mathematik,5,0,0,0,3,0,1,0,0,1,0
Kommutativer Ring,5,0,0,0,5,0,0,0,0,0,0
Isotop,5,0,0,0,4,0,0,0,0,0,1
Geistliches Leben,5,0,0,2,2,1,0,0,0,0,0
Kontrastive Grammatik,5,0,0,2,2,0,0,0,1,0,0
Hochfrequenz,5,0,0,0,3,0,1,0,0,1,0
Sanitäranlage,5,0,0,3,1,0,0,0,0,1,0
Probiotikum,5,0,0,0,2,0,0,0,0,3,0
Verbindungshalbleiter,5,0,0,0,3,0,1,0,1,0,0
Kryokonservierung,5,0,0,0,1,0,0,0,0,3,1
Briten,5,0,0,4,0,0,0,1,0,0,0
Prosodie,5,0,0,1,3,0,0,0,0,0,1
SAP S/4HANA,5,0,0,5,0,0,0,0,0,0,0
Hate crime,5,0,0,1,2,0,0,0,0,2,0
Biologika,5,0,0,0,3,0,0,0,0,1,1
Interferon,5,0,0,0,0,0,0,0,0,3,2
Atmosphärische Grenzschicht,5,0,0,1,0,0,0,0,0,1,3
Regionalsprache,5,0,0,0,2,1,0,0,0,2,0
Sepsis,5,0,0,0,3,0,0,0,0,1,1
Vögel,5,0,0,4,1,0,0,0,0,0,0
Schulpsychologie,5,0,0,5,0,0,0,0,0,0,0
Komplikation,5,0,0,0,4,0,0,0,0,1,0
Drehbuch,5,0,0,2,3,0,0,0,0,0,0
Aluminiumoxide,4,0,0,0,0,0,0,0,0,1,3
Asteroseismologie,4,0,0,0,2,0,0,0,0,0,2
Galaxiengruppe,4,0,0,0,1,0,1,0,0,0,2
Individuelle Datenverarbeitung,4,0,0,0,2,0,1,0,1,0,0
Deindustrialisierung,4,0,0,0,3,0,0,1,0,0,0
Adaptives Filter,4,0,0,0,4,0,0,0,0,0,0
Microsoft,4,0,0,0,4,0,0,0,0,0,0
Predigt,4,0,0,3,0,0,0,0,0,1,0
Interkulturelle Philosophie,4,0,0,4,0,0,0,0,0,0,0
Systemaufstellung,4,0,0,4,0,0,0,0,0,0,0
Hypertext,4,0,0,3,0,0,1,0,0,0,0
Anion,4,0,0,0,2,0,0,0,0,1,1
Fehlerrechnung,4,0,0,2,2,0,0,0,0,0,0
Redoxreaktion,4,0,0,0,1,0,0,0,0,0,3
Straßenoberbau,4,0,0,3,1,0,0,0,0,0,0
Chitosan,4,0,0,0,3,0,0,0,0,0,1
Konstruktive Didaktik,4,0,0,2,0,0,0,1,0,1,0
Gehorsam,4,0,0,2,0,0,0,2,0,0,0
Engel,4,0,0,3,0,0,0,0,0,1,0
Internationale Wirtschaftsorganisation,4,0,0,1,3,0,0,0,0,0,0
Festplatte,4,0,0,2,0,0,0,0,2,0,0
Lithosphäre,4,0,0,0,3,0,0,0,0,0,1
Stickstoffstoffwechsel,4,0,0,0,3,0,0,0,0,0,1
Wärmeleitfähigkeit,4,0,0,0,2,0,0,0,0,1,1
Designerin,4,0,0,0,3,0,1,0,0,0,0
Kommunikationssatellit,4,0,0,1,1,0,0,0,2,0,0
Deontische Logik,4,0,0,2,1,0,1,0,0,0,0
Hochschulprüfung,4,0,0,2,0,1,0,0,0,1,0
Dezentrale Datenverarbeitung,4,0,0,0,4,0,0,0,0,0,0
Android 2,4,0,0,4,0,0,0,0,0,0,0
Krankheitsverlauf,4,0,0,1,1,0,0,0,0,2,0
Suchtgefährdung,4,0,0,4,0,0,0,0,0,0,0
Topologische Mannigfaltigkeit,4,0,0,0,3,0,0,0,1,0,0
Tracht,4,0,0,4,0,0,0,0,0,0,0
Joomla! 1.5,4,0,0,4,0,0,0,0,0,0,0
Studienabschluss,4,0,0,4,0,0,0,0,0,0,0
Metamodell,4,0,0,1,0,0,0,0,0,3,0
Brache,4,0,0,0,0,3,0,1,0,0,0
Behindertenwohnheim,4,0,0,2,1,0,0,0,0,1,0
Seeräuber,4,0,0,1,3,0,0,0,0,0,0
Spontansiedlung,4,0,0,0,3,0,0,0,1,0,0
Asymmetrische Reaktion,4,0,0,1,1,0,0,0,0,0,2
Beagle,4,0,0,1,0,0,0,0,0,2,1
Faserbündel,4,0,0,1,3,0,0,0,0,0,0
Uiguren,4,0,0,4,0,0,0,0,0,0,0
Schaltungstheorie,4,0,0,1,0,0,2,0,1,0,0
Provinz,4,0,0,1,1,0,0,1,0,1,0
Buchenwald,4,0,0,2,0,0,0,0,0,0,2
Börsenkurs,4,0,0,1,0,0,0,1,0,2,0
Enigma,4,0,0,2,1,0,0,0,0,1,0
Landschaftsmalerei,4,0,0,4,0,0,0,0,0,0,0
Nachweisgrenze,4,0,0,0,0,0,0,0,0,4,0
Frankliniella occidentalis,4,0,0,0,0,0,0,0,0,1,3
Thermische Solaranlage,4,0,0,4,0,0,0,0,0,0,0
Ratio legis,4,0,0,0,0,0,0,0,0,2,2
Hitlerputsch,4,0,0,4,0,0,0,0,0,0,0
Meeresbiologie,4,0,0,1,1,0,1,0,0,1,0
Intensivtäter,4,0,0,2,1,0,0,1,0,0,0
GARCH-Prozess,4,0,0,0,2,0,0,0,0,0,2
Aromaten,4,0,0,1,1,0,0,0,0,1,1
Erdbeere,4,0,0,2,2,0,0,0,0,0,0
Einzelphotonenemission,4,0,0,0,3,0,0,0,0,0,1
Sexualtäter,4,0,0,3,0,0,0,0,0,1,0
Musterfeststellungsklage,4,0,0,1,0,0,0,0,0,2,1
Übergewicht,4,0,0,1,2,0,0,0,0,1,0
Archivkunde,4,0,0,2,1,0,0,0,0,1,0
V-Modell,4,0,0,2,0,1,0,0,0,1,0
Technische Dienstleistung,4,0,0,3,0,1,0,0,0,0,0
Übertragungsnetz,4,0,0,0,0,0,0,0,0,4,0
Individualpädagogik,4,0,0,4,0,0,0,0,0,0,0
Spline-Funktion,4,0,0,3,0,0,1,0,0,0,0
Werbekampagne,4,0,0,3,0,0,0,0,0,1,0
Fischbestand,4,0,0,0,2,0,1,0,0,1,0
Asymmetrie,4,0,0,1,1,0,0,0,0,1,1
Urbarmachung,4,0,0,4,0,0,0,0,0,0,0
ABC-Waffen,4,0,0,1,1,0,2,0,0,0,0
Geistliches Lied,4,0,0,2,0,2,0,0,0,0,0
Skinhead,4,0,0,4,0,0,0,0,0,0,0
Akademisierung,4,0,0,2,0,1,0,1,0,0,0
Beschwerde,4,0,0,1,1,0,0,1,0,1,0
Reichsstadt,4,0,0,0,1,2,0,0,0,1,0
Untersuchungshaft,4,0,0,0,0,0,0,0,0,4,0
Tensoranalysis,4,0,0,0,4,0,0,0,0,0,0
Luftreinhaltung,4,0,0,0,3,1,0,0,0,0,0
Wasserleitung,4,0,0,3,1,0,0,0,0,0,0
Chicago-Schule,4,0,0,3,1,0,0,0,0,0,0
Beschneidung,4,0,0,2,1,0,0,0,0,1,0
Mittelständischer Unternehmer,4,0,0,4,0,0,0,0,0,0,0
Ich-Identität,4,0,0,3,0,0,0,0,0,1,0
Cellulosederivate,4,0,0,0,1,0,0,0,0,0,3
Parteipolitik,4,0,0,1,1,0,0,0,0,1,1
Kurator,4,0,0,1,1,1,0,0,0,1,0
Schulleistungstest,4,0,0,4,0,0,0,0,0,0,0
Nachrüstung,4,0,0,0,2,0,0,0,1,1,0
Arbeitsgerichtsverfahren,4,0,0,2,0,0,0,0,0,2,0
Biologische Waffe,4,0,0,1,0,0,1,1,1,0,0
Erklärung,4,0,0,2,2,0,0,0,0,0,0
Einsturz,4,0,0,0,4,0,0,0,0,0,0
Grenzflächenaktiver Stoff,4,0,0,0,4,0,0,0,0,0,0
Astrofotografie,4,0,0,1,3,0,0,0,0,0,0
Krylov-Verfahren,4,0,0,0,4,0,0,0,0,0,0
Flavonoide,4,0,0,0,0,0,0,0,0,1,3
Pfingstbewegung,4,0,0,1,2,0,0,0,1,0,0
Strafentlassener,4,0,0,3,0,0,0,0,0,1,0
Kolonialtruppe,4,0,0,2,1,0,0,0,0,1,0
Marxismus-Leninismus,4,0,0,2,0,0,0,0,0,2,0
Magnetisierung,4,0,0,0,1,0,0,0,0,1,2
Religionslehrer,4,0,0,2,0,0,0,0,0,2,0
Schuljahr 5-6,4,0,0,4,0,0,0,0,0,0,0
Instrumentalunterricht,4,0,0,1,0,0,0,1,0,2,0
NATURA 2000,4,0,0,2,0,1,0,0,0,1,0
Effizienzmessung,4,0,0,0,1,1,0,0,0,2,0
Industriegebiet,4,0,0,0,4,0,0,0,0,0,0
Kreuzkupplungsreaktion,4,0,0,0,1,0,0,0,0,0,3
Erdgasgeologie,4,0,0,1,2,0,1,0,0,0,0
Scherung,4,0,0,0,2,0,0,0,0,0,2
Konzernrecht,4,0,0,3,0,0,0,0,0,1,0
Organisch-anorganischer Hybridwerkstoff,4,0,0,0,3,0,0,0,1,0,0
Coulomb-Potenzial,4,0,0,0,0,0,0,0,0,1,3
Bauaufnahme,4,0,0,3,0,1,0,0,0,0,0
Erdölwirtschaft,4,0,0,0,4,0,0,0,0,0,0
Palliativmedizin,4,0,0,2,0,0,0,0,0,2,0
Ungeheuer,4,0,0,2,2,0,0,0,0,0,0
Gärung,4,0,0,0,3,0,0,0,0,1,0
Synergetik,4,0,0,1,2,0,0,0,0,1,0
Geodätische Linie,4,0,0,0,1,0,0,0,0,0,3
Rollenspiel,4,0,0,3,0,0,0,0,0,1,0
Kindergruppe,4,0,0,4,0,0,0,0,0,0,0
Entwaldung,4,0,0,0,2,0,2,0,0,0,0
Katrina,4,0,0,0,3,0,0,0,1,0,0
Wort,4,0,0,2,1,0,0,0,0,1,0
Vertikale Integration,4,0,0,1,1,0,0,0,0,2,0
VMware vSphere 4,4,0,0,0,4,0,0,0,0,0,0
Differentielle Psychologie,4,0,0,4,0,0,0,0,0,0,0
Uferbau,4,0,0,2,1,0,0,0,0,1,0
Drogentherapie,4,0,0,3,0,1,0,0,0,0,0
Sozialraumanalyse,4,0,0,4,0,0,0,0,0,0,0
Datenassimilation,4,0,0,0,3,0,0,0,0,1,0
Grundwasserhaushalt,4,0,0,0,2,0,0,0,0,1,1
Java 2 Standard Edition 5.0,4,0,0,3,1,0,0,0,0,0,0
Rohöl,4,0,0,0,3,0,0,0,0,1,0
Heiligtum,4,0,0,0,2,0,0,0,0,0,2
Insektenbekämpfung,4,0,0,0,4,0,0,0,0,0,0
Stimmung,4,0,0,3,0,0,1,0,0,0,0
Radsport,4,0,0,4,0,0,0,0,0,0,0
Chronologie,4,0,0,3,1,0,0,0,0,0,0
Spanier,4,0,0,0,4,0,0,0,0,0,0
Feuer,4,0,0,3,1,0,0,0,0,0,0
Soziale Infrastruktur,4,0,0,4,0,0,0,0,0,0,0
Politikverflechtung,4,0,0,3,0,0,0,0,0,1,0
Rechtsradikale Partei,4,0,0,2,0,0,0,1,0,1,0
Nationalitätenpolitik,4,0,0,2,0,0,0,0,2,0,0
Literaturbeziehungen,4,0,0,1,2,1,0,0,0,0,0
Staumauer,4,0,0,0,3,0,0,0,0,0,1
SIP,4,0,0,2,2,0,0,0,0,0,0
Hyperspektraler Sensor,4,0,0,0,1,0,0,0,0,2,1
Ungelernter Arbeiter,4,0,0,0,3,0,0,0,0,0,1
Nachfragetheorie,4,0,0,0,1,0,0,0,0,3,0
Betonherstellung,4,0,0,0,2,0,0,0,0,1,1
Laubwald,4,0,0,0,0,0,0,0,0,1,3
Insolvenzplan,4,0,0,0,0,0,0,0,0,4,0
Kapitalkosten,4,0,0,2,1,0,0,0,0,1,0
Bodenverdichtung,4,0,0,0,2,0,0,0,0,1,1
Konsumgüterindustrie,4,0,0,4,0,0,0,0,0,0,0
Intelligentes Netz,4,0,0,0,2,0,2,0,0,0,0
Metamorphose,4,0,0,0,2,0,0,0,0,1,1
Projektfinanzierung,4,0,0,3,1,0,0,0,0,0,0
Deich,4,0,0,0,1,0,0,0,1,2,0
Kontaktaufnahme,4,0,0,1,0,0,0,0,0,3,0
Michelson-Interferometer,4,0,0,0,0,0,0,0,0,2,2
Antiautoritäre Erziehung,4,0,0,4,0,0,0,0,0,0,0
Gasionisationsdetektor,4,0,0,0,4,0,0,0,0,0,0
Projektion,4,0,0,2,0,1,0,0,0,0,1
Illegale Beschäftigung,4,0,0,1,1,0,0,0,0,2,0
Büroarbeit,4,0,0,2,1,0,0,0,0,1,0
Kosmologische Konstante,4,0,0,0,2,0,0,0,0,0,2
Betonsanierung,4,0,0,0,4,0,0,0,0,0,0
Reptilien,4,0,0,3,0,0,0,0,0,1,0
Werbeagentur,4,0,0,4,0,0,0,0,0,0,0
Ladungsgekoppeltes Bauelement,4,0,0,0,1,0,2,0,0,1,0
Belletristische Darstellung,4,0,0,4,0,0,0,0,0,0,0
Turbulenztheorie,4,0,0,1,1,0,1,0,0,0,1
Linse,4,0,0,0,4,0,0,0,0,0,0
Schuljahr 1-6,4,0,0,4,0,0,0,0,0,0,0
Agrarsoziologie,4,0,0,1,2,0,1,0,0,0,0
Antiamerikanismus,4,0,0,2,1,0,0,0,0,1,0
Instrumentelle Analytik,4,0,0,2,2,0,0,0,0,0,0
Windpark,4,0,0,2,0,0,0,1,0,0,1
Rotbuche,4,0,0,0,0,0,0,0,0,1,3
Isotopenhäufigkeit,4,0,0,0,1,0,0,0,0,1,2
Röntgendiagnostik,4,0,0,0,0,0,0,0,0,2,2
Notwehr,4,0,0,0,0,1,0,0,0,3,0
Tagebau,4,0,0,1,2,0,0,0,0,0,1
Aussagefreiheit,4,0,0,0,0,1,0,0,0,3,0
Finanzanalyst,4,0,0,1,0,0,0,0,0,3,0
Reihenfolgeproblem,4,0,0,1,1,0,2,0,0,0,0
Unbeschränkter Operator,4,0,0,0,4,0,0,0,0,0,0
Hämodynamik,4,0,0,0,4,0,0,0,0,0,0
Raumstation,4,0,0,1,3,0,0,0,0,0,0
Kognitive Grammatik,4,0,0,0,4,0,0,0,0,0,0
Wellenfunktion,4,0,0,0,4,0,0,0,0,0,0
Religiöse Entwicklung,4,0,0,4,0,0,0,0,0,0,0
Reality-TV,4,0,0,0,1,0,0,0,0,1,2
Virtuelles privates Netzwerk,4,0,0,1,2,0,0,0,0,1,0
Schmierung,4,0,0,0,4,0,0,0,0,0,0
Elektrochemisches Verfahren,4,0,0,0,2,0,0,0,0,1,1
Staatsangehörigkeitsrecht,4,0,0,2,2,0,0,0,0,0,0
Sozialer Fortschritt,4,0,0,3,0,0,1,0,0,0,0
Enkel,4,0,0,3,0,0,0,0,0,1,0
Cholesterin,4,0,0,0,0,0,0,0,0,2,2
Vermögensdelikt,4,0,0,3,0,0,0,0,0,1,0
Teilchenmesstechnik,4,0,0,1,1,0,0,0,0,2,0
Einkaufen,4,0,0,2,1,0,0,0,0,1,0
Trainingslehre,4,0,0,4,0,0,0,0,0,0,0
Christin,4,0,0,3,1,0,0,0,0,0,0
Ladungstransfer,4,0,0,0,0,0,0,0,0,2,2
Frauenroman,4,0,0,0,2,1,0,0,0,1,0
Vertragsklausel,4,0,0,0,0,0,0,0,0,4,0
Controller,4,0,0,2,0,0,0,0,0,2,0
Kausalmodell,4,0,0,1,2,0,0,0,0,1,0
Dissident,4,0,0,2,1,0,0,0,1,0,0
Tomatenanbau,4,0,0,0,3,0,0,0,0,0,1
Musikalische Akustik,4,0,0,0,4,0,0,0,0,0,0
Widerstandskämpfer,4,0,0,4,0,0,0,0,0,0,0
Nürnberger Hauptprozess,4,0,0,4,0,0,0,0,0,0,0
Strukturation,4,0,0,1,0,0,0,0,0,3,0
